timestamp,actual_value,predicted_value,forecast_error,abs_error,risk_level,recommendation,reason,model_version
2016-04-23 14:20:00,110.0,118.20312083446478,8.203120834464784,8.203120834464784,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 118.20 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 14:30:00,110.0,117.59359832200099,7.593598322000986,7.593598322000986,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 117.59 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 14:40:00,110.0,122.23567537221669,12.23567537221669,12.23567537221669,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 122.24 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 14:50:00,110.0,107.5359644370626,-2.464035562937397,2.464035562937397,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 107.54 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 15:00:00,110.0,117.25150536275032,7.251505362750322,7.251505362750322,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 117.25 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 15:10:00,80.0,117.60318177085648,37.60318177085648,37.60318177085648,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 117.60 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 15:20:00,90.0,97.27460786070492,7.2746078607049185,7.2746078607049185,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 97.27 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 15:30:00,80.0,111.47994944897151,31.47994944897151,31.47994944897151,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 111.48 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 15:40:00,80.0,99.88716373242418,19.887163732424185,19.887163732424185,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.89 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 15:50:00,70.0,98.61114448363966,28.611144483639663,28.611144483639663,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 98.61 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 16:00:00,80.0,92.79872868595525,12.798728685955254,12.798728685955254,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 92.80 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 16:10:00,80.0,95.10523223323406,15.105232233234062,15.105232233234062,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 95.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 16:20:00,70.0,96.8176704052594,26.817670405259406,26.817670405259406,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 96.82 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 16:30:00,60.0,89.61528138382573,29.61528138382573,29.61528138382573,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 89.62 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 16:40:00,60.0,83.99081967963652,23.990819679636516,23.990819679636516,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 83.99 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 16:50:00,60.0,84.05463424278665,24.054634242786648,24.054634242786648,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 84.05 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 17:00:00,80.0,82.50523945608938,2.5052394560893845,2.5052394560893845,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 82.51 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 17:10:00,80.0,94.76734617225704,14.767346172257035,14.767346172257035,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 94.77 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 17:20:00,80.0,89.93448594282897,9.934485942828971,9.934485942828971,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 89.93 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 17:30:00,70.0,97.1092452077902,27.109245207790195,27.109245207790195,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 97.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 17:40:00,80.0,83.4406007931614,3.440600793161394,3.440600793161394,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 83.44 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 17:50:00,80.0,90.4773433810699,10.4773433810699,10.4773433810699,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 90.48 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:00:00,190.0,89.39852904704958,-100.60147095295042,100.60147095295042,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 89.40 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:10:00,580.0,173.1658216497721,-406.8341783502279,406.8341783502279,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 173.17 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:20:00,480.0,455.97624715278164,-24.02375284721836,24.02375284721836,CRITICAL,HUMAN_CHECK_BEFORE_ACTUATOR_CONTROL,Predicted appliance energy is 455.98 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:30:00,200.0,314.24501249909076,114.24501249909076,114.24501249909076,HIGH,REDUCE_NON_CRITICAL_LOAD_OR_CHECK_HVAC,Predicted appliance energy is 314.25 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:40:00,120.0,150.91948460140966,30.919484601409664,30.919484601409664,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 150.92 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:50:00,120.0,132.5378155549734,12.537815554973406,12.537815554973406,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 132.54 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:00:00,140.0,135.72043447628474,-4.279565523715263,4.279565523715263,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 135.72 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:10:00,110.0,139.21301797150744,29.21301797150744,29.21301797150744,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 139.21 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:20:00,110.0,82.93728009988075,-27.062719900119248,27.062719900119248,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 82.94 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:30:00,120.0,99.97322030523064,-20.02677969476936,20.02677969476936,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.97 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:40:00,100.0,128.0847761089338,28.084776108933795,28.084776108933795,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 128.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:50:00,120.0,124.46340198726301,4.463401987263012,4.463401987263012,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 124.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:00:00,120.0,139.59132068506767,19.59132068506767,19.59132068506767,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 139.59 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:10:00,120.0,132.95649121756233,12.95649121756233,12.95649121756233,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 132.96 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:20:00,110.0,127.83692238960344,17.836922389603444,17.836922389603444,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 127.84 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:30:00,110.0,106.49810511651731,-3.5018948834826915,3.5018948834826915,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 106.50 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:40:00,110.0,100.73875915429365,-9.261240845706354,9.261240845706354,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 100.74 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:50:00,100.0,99.46241341170673,-0.5375865882932658,0.5375865882932658,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:00:00,110.0,90.15293693194138,-19.847063068058617,19.847063068058617,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 90.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:10:00,60.0,99.01052677258937,39.01052677258937,39.01052677258937,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.01 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:20:00,70.0,65.00442578943179,-4.995574210568208,4.995574210568208,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.00 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:30:00,60.0,77.25123093665374,17.25123093665374,17.25123093665374,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 77.25 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:40:00,70.0,64.14557574690363,-5.854424253096369,5.854424253096369,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 64.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:50:00,90.0,72.91908713767245,-17.08091286232755,17.08091286232755,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 72.92 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:00:00,60.0,91.4632015233259,31.463201523325907,31.463201523325907,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 91.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:10:00,60.0,57.42437410919449,-2.5756258908055116,2.5756258908055116,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 57.42 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:20:00,60.0,62.081015561522584,2.081015561522584,2.081015561522584,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:30:00,60.0,60.39944880127422,0.3994488012742181,0.3994488012742181,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.40 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:40:00,50.0,64.2002443582719,14.200244358271902,14.200244358271902,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 64.20 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:50:00,60.0,55.93063501440568,-4.069364985594319,4.069364985594319,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.93 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:00:00,60.0,62.373158779160974,2.373158779160974,2.373158779160974,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.37 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:10:00,60.0,60.83383897941024,0.8338389794102383,0.8338389794102383,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.83 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:20:00,60.0,61.169202900033746,1.1692029000337456,1.1692029000337456,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.17 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:30:00,60.0,61.78442933394238,1.7844293339423771,1.7844293339423771,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.78 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:40:00,60.0,62.0616981269683,2.0616981269683023,2.0616981269683023,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.06 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:50:00,60.0,63.19632337032384,3.1963233703238387,3.1963233703238387,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 63.20 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:00:00,50.0,67.13042029493867,17.130420294938673,17.130420294938673,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.13 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:10:00,50.0,59.01076042161709,9.010760421617093,9.010760421617093,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.01 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:20:00,60.0,60.66513637504927,0.665136375049272,0.665136375049272,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.67 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:30:00,60.0,68.75062916146977,8.750629161469774,8.750629161469774,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.75 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:40:00,50.0,66.1918326749597,16.1918326749597,16.1918326749597,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.19 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:50:00,60.0,58.14692942385176,-1.8530705761482409,1.8530705761482409,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 58.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:00:00,60.0,67.56869118169477,7.568691181694774,7.568691181694774,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.57 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:10:00,60.0,65.93229864848357,5.932298648483567,5.932298648483567,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.93 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:20:00,60.0,67.28900807899436,7.289008078994357,7.289008078994357,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.29 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:30:00,60.0,66.0834983572976,6.0834983572976,6.0834983572976,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:40:00,30.0,65.93717319804215,35.937173198042146,35.937173198042146,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.94 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:50:00,40.0,44.475530892599664,4.475530892599664,4.475530892599664,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 44.48 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:00:00,30.0,56.663577171467644,26.663577171467644,26.663577171467644,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 56.66 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:10:00,30.0,44.70865417021957,14.708654170219567,14.708654170219567,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 44.71 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:20:00,60.0,46.68423333424803,-13.315766665751973,13.315766665751973,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 46.68 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:30:00,70.0,69.04652547400687,-0.9534745259931299,0.9534745259931299,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 69.05 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:40:00,70.0,70.25806986634365,0.2580698663436465,0.2580698663436465,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 70.26 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:50:00,50.0,71.44985965292786,21.449859652927856,21.449859652927856,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 71.45 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:00:00,70.0,55.243255287993634,-14.756744712006366,14.756744712006366,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.24 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:10:00,50.0,75.51450632791565,25.514506327915655,25.514506327915655,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 75.51 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:20:00,50.0,55.39621633302343,5.396216333023432,5.396216333023432,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.40 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:30:00,60.0,57.982053318376614,-2.0179466816233855,2.0179466816233855,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 57.98 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:40:00,50.0,63.32871931168711,13.32871931168711,13.32871931168711,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 63.33 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:50:00,60.0,54.29252500814553,-5.707474991854468,5.707474991854468,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 54.29 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:00:00,50.0,66.06014441743271,16.06014441743271,16.06014441743271,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.06 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:10:00,60.0,55.352766130258644,-4.647233869741356,4.647233869741356,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.35 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:20:00,70.0,67.17167891164812,-2.828321088351885,2.828321088351885,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.17 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:30:00,50.0,72.11020096644117,22.11020096644117,22.11020096644117,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 72.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:40:00,70.0,54.81042948120273,-15.189570518797268,15.189570518797268,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 54.81 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:50:00,50.0,74.84885053261955,24.84885053261955,24.84885053261955,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 74.85 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:00:00,50.0,54.48970499723356,4.489704997233559,4.489704997233559,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 54.49 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:10:00,50.0,60.31890625453281,10.318906254532813,10.318906254532813,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.32 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:20:00,60.0,58.59826252386124,-1.4017374761387629,1.4017374761387629,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 58.60 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:30:00,50.0,66.03654140713445,16.03654140713445,16.03654140713445,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.04 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:40:00,60.0,59.107236130895075,-0.8927638691049253,0.8927638691049253,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:50:00,60.0,68.3426340246369,8.342634024636894,8.342634024636894,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.34 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:00:00,60.0,67.39356136278066,7.393561362780659,7.393561362780659,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.39 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:10:00,60.0,68.42546587919404,8.425465879194036,8.425465879194036,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.43 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:20:00,50.0,68.2777811000139,18.277781100013897,18.277781100013897,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.28 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:30:00,50.0,59.55111445727408,9.551114457274082,9.551114457274082,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.55 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:40:00,40.0,61.99122193757527,21.99122193757527,21.99122193757527,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.99 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:50:00,50.0,53.101568994458326,3.101568994458326,3.101568994458326,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 53.10 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
